transaction_id,store_id,sku,qty,unit_price,discount,sold_at
bff9507d-cd14-403e-8359-9af65d01f55f,S009,SKU0038,1,5.2,0.0,2026-08-29T10:26:07
07f8d4f0-f3ea-4184-a8f4-e3ceadedda80,S018,SKU0009,1,14.28,0.0,2026-08-29T07:25:38
ad973b67-9b89-45cb-9942-644c248d31ec,S018,SKU0058,3,16.56,0.0,2026-08-29T22:25:54
20509c62-08e8-45d7-b02c-1821c8040fb7,S002,SKU0098,5,8.69,1.74,2026-08-29T10:28:21
a52964ff-c74c-4890-bc6a-3174113634a5,S002,SKU0004,4,9.21,0.0,2026-08-29T20:06:08
f31046dc-6202-4ee6-9cb5-e69c5dc7b3e6,S012,SKU0194,3,5.26,0.53,2026-08-29T08:12:43
2747b93c-9ae7-4eab-884a-67809136f1f8,S007,SKU0076,5,11.61,2.32,2026-08-29T07:09:11
5ef787b8-f2e6-495f-b32e-2016add702c9,S006,SKU0189,4,4.78,0.0,2026-08-29T06:48:27
13aec376-c359-410a-b1a6-014c5f3c44dc,S009,SKU0143,5,3.71,0.0,2026-08-29T15:36:05
5df06e8c-878a-4ed9-a33f-fc8292ec89af,S001,SKU0085,3,3.91,0.78,2026-08-29T09:17:05
4758367b-a649-4cdc-907b-907265e58f34,S005,SKU0083,4,14.63,0.0,2026-08-29T01:27:15
06a241af-1d0a-47f7-b5e4-a4713fe68c9c,S016,SKU0147,5,2.44,0.49,2026-08-29T10:57:52
848af440-7fc1-4858-afa0-d842bc55300b,S008,SKU0048,5,8.12,0.0,2026-08-29T19:07:44
1e2595b8-8fc9-486b-a9dd-ebf563119aca,S014,SKU0140,5,2.76,0.55,2026-08-29T05:48:09
b43bd27f-42a2-49a6-8664-12854303cbc1,S007,SKU0170,5,8.96,0.0,2026-08-29T08:03:12
9ca3fbb3-ff11-48ba-b6ee-1640723ef466,S020,SKU0136,3,7.62,0.0,2026-08-29T07:57:12
ffa623d0-ea9e-4c8d-b1a8-b71f491b90e9,S012,SKU0115,4,19.94,0.0,2026-08-29T04:10:36
22bf18f5-1f65-4a87-b33e-e3447dbf4bc1,S008,SKU0011,2,18.23,3.65,2026-08-29T22:36:52
2c33350c-73b9-41d8-92f5-131ada52d2ee,S009,SKU0139,3,8.56,0.0,2026-08-29T14:02:57
ff4c96d6-71f2-4e8f-b69f-68c3e60fd420,S017,SKU0131,3,1.96,0.39,2026-08-29T13:39:06
f7b217c7-ae92-4a71-8f7d-cb431679742f,S007,SKU0083,4,10.51,0.0,2026-08-29T23:43:17
aaf78c67-51d0-4109-bc90-2838d8741408,S018,SKU0137,5,3.02,0.0,2026-08-29T06:05:40
8ccc9cea-109f-48ee-b5a4-720058f0dd23,S007,SKU0176,1,13.1,0.0,2026-08-29T22:55:11
4cc9f5f2-e42e-4037-8a55-2ea08acbbe09,S014,SKU0166,4,16.96,0.0,2026-08-29T19:34:44
b5a5f8e6-b639-4f04-a852-4385d9f2dd0d,S015,SKU0184,1,15.32,0.0,2026-08-29T00:51:53
2c913a7c-a340-4f08-b341-91b8ed6522b4,S006,SKU0065,3,2.2,0.0,2026-08-29T01:58:33
3967e60a-823d-4107-9c8a-c066cb2fafa3,S014,SKU0100,5,2.8,0.0,2026-08-29T09:25:01
cac4d0eb-3373-430e-bc31-a5971f119c0f,S001,SKU0100,4,13.16,1.32,2026-08-29T11:31:11
7e7838c9-ca55-438b-bc9a-be10238d6f44,S019,SKU0012,1,11.39,2.28,2026-08-29T02:18:08
9280c5aa-8dd4-495b-9c63-b6f306ba8cd3,S010,SKU0176,1,8.12,1.62,2026-08-29T03:51:51
fba6abf7-cdbc-4653-b7a7-e8b75e70f65f,S013,SKU0102,3,12.72,0.0,2026-08-29T15:56:07
e25df9a8-9ca8-45c4-a138-afe08d38bbd8,S005,SKU0192,1,10.27,2.05,2026-08-29T08:00:18
65edcfe3-4f2d-4d3f-90d4-de39161237c9,S005,SKU0077,4,16.24,3.25,2026-08-29T10:44:23
7a89cbeb-b807-478a-b788-f5d1ffe575f6,S018,SKU0037,3,19.21,0.0,2026-08-29T20:09:11
68d0a2a8-c4e7-47dd-a929-de738693fd9d,S013,SKU0138,1,2.27,0.45,2026-08-29T21:43:24
20156a72-12e1-43a6-932c-ae01d2c65ee4,S012,SKU0055,5,19.02,0.0,2026-08-29T07:38:52
12fc7a87-a470-4d48-9128-b9b1f8ede0ca,S006,SKU0048,4,18.25,3.65,2026-08-29T05:11:11
8471b4b0-ae1b-4f69-b740-d83173318749,S004,SKU0047,2,12.91,0.0,2026-08-29T07:04:30
d43cdd6d-e0c1-4f1e-a0da-897258321ee4,S018,SKU0019,5,17.27,3.45,2026-08-29T16:47:38
96792482-a3c9-48e4-8d22-38e6c7bf4fbc,S007,SKU0186,3,13.93,0.0,2026-08-29T03:34:31
21084dd9-f75d-4e3c-848d-56502e9522d6,S005,SKU0172,5,10.51,0.0,2026-08-29T13:00:10
de431e06-e924-4069-80bb-ae526ec01269,S007,SKU0082,2,3.35,0.67,2026-08-29T02:32:29
84a2576c-1fc9-45f8-94d6-07350e2f8958,S019,SKU0040,4,9.84,1.97,2026-08-29T11:07:45
2976aab2-2a26-4770-8ddb-1b36272c0588,S006,SKU0002,5,11.99,0.0,2026-08-29T15:35:39
39b86bb2-b596-4a7c-af4a-fa885299e505,S014,SKU0071,3,6.05,0.0,2026-08-29T23:19:55
84d67c4f-f0df-4684-b28e-41225894f7f1,S015,SKU0115,3,3.98,0.0,2026-08-29T17:28:28
143029a9-d88f-4c94-88b7-63d5e519dd7e,S004,SKU0045,3,15.83,1.58,2026-08-29T20:05:08
f4d375c1-a293-49fa-b240-d7a14027ab7d,S018,SKU0051,5,3.02,0.0,2026-08-29T05:05:50
a0017720-200b-4903-8642-6c458d03f17a,S001,SKU0130,3,15.07,0.0,2026-08-29T02:44:42
17eaec83-8892-442f-9d4b-2bf94d85e9c7,S019,SKU0055,1,16.53,3.31,2026-08-29T14:45:01
9780c215-2b2b-48e9-a417-c09380a8a23d,S016,SKU0168,1,11.7,2.34,2026-08-29T19:38:56
2bd3cdcd-2779-4685-94a5-3fdef10d27c8,S010,SKU0035,2,8.27,0.0,2026-08-29T21:28:00
e6e987ca-b87b-4384-9fdd-de2ea8a2b7ad,S012,SKU0129,4,10.77,0.0,2026-08-29T14:26:47
ec86a890-d7b0-4bdc-966e-3cbe9aea622f,S017,SKU0036,1,13.76,2.75,2026-08-29T06:02:17
dd20c3bf-d342-4f08-8a8b-b5b490494583,S005,SKU0189,4,4.45,0.89,2026-08-29T20:36:02
f2d3f761-0ba3-4279-94cb-056407437c3b,S016,SKU0060,4,18.87,0.0,2026-08-29T07:58:01
43c07d43-93a7-4792-8561-b8dca4364fcd,S007,SKU0133,1,6.39,0.0,2026-08-29T01:33:30
92779574-c457-4cc3-b5f7-89bca6b07458,S002,SKU0167,3,8.68,0.87,2026-08-29T01:41:26
07c0d116-a394-4d54-9e3c-5a886aa56e6d,S009,SKU0190,3,3.41,0.68,2026-08-29T23:04:02
8baaf744-a08d-421b-a395-4cb17f7f6c0a,S013,SKU0168,3,12.2,2.44,2026-08-29T06:19:46
4d560a3d-f4e7-469a-a454-09374a27ebf2,S009,SKU0097,4,8.26,0.0,2026-08-29T18:48:40
ceae71cf-ce00-4af0-beb0-51817ba24588,S016,SKU0124,2,11.05,0.0,2026-08-29T12:33:44
741b77f5-4c24-4053-a7f5-ae02af5b8f47,S006,SKU0059,5,1.62,0.0,2026-08-29T16:00:58
2877f5d9-0f56-45f8-b048-faa112ae5c22,S005,SKU0048,1,11.02,0.0,2026-08-29T07:42:03
76e5ae78-7bf7-41d3-aa66-2fce7089fc6d,S014,SKU0085,2,8.2,0.0,2026-08-29T08:23:11
24c778a5-9b4e-464b-9716-dc2e343ada2a,S007,SKU0152,1,10.41,1.04,2026-08-29T17:26:26
51beb80e-b7e6-414c-9c8a-49225005680f,S008,SKU0012,2,13.47,1.35,2026-08-29T00:49:02
586a346a-dc5b-47d1-bcef-1972bbf483ce,S017,SKU0011,2,12.11,0.0,2026-08-29T04:54:18
c2baf0e0-2179-43f0-a612-4ab4f9b21e6e,S006,SKU0133,5,4.22,0.0,2026-08-29T09:24:10
1b2ededb-8fc8-4fc0-83d5-bceb5edbb8ee,S001,SKU0185,4,12.59,2.52,2026-08-29T23:12:54
1f5d988f-776a-4f09-bde2-885951b1943c,S020,SKU0121,3,19.02,0.0,2026-08-29T16:21:17
24108e9a-3f77-4cae-b318-b96d44790612,S005,SKU0150,4,4.66,0.47,2026-08-29T21:52:33
f204be89-4a4b-4563-8cf4-77ef18c8a616,S006,SKU0186,2,13.03,2.61,2026-08-29T09:37:51
6b0ae0e3-9d89-4047-9d39-d7936257a4a2,S003,SKU0059,3,18.56,3.71,2026-08-29T21:30:10
e6fdd7af-dd84-4acc-b672-94643f8ea40a,S007,SKU0134,4,8.63,0.0,2026-08-29T00:36:10
ef0a573d-53d2-456d-9040-158728e213bc,S004,SKU0046,5,14.16,0.0,2026-08-29T22:02:45
3098f7b2-500e-45c0-b89b-df7f93e34c35,S018,SKU0129,4,18.18,3.64,2026-08-29T01:25:16
fef7d9ea-7f8e-4483-a8ca-aa1dc35bec2c,S018,SKU0001,1,3.22,0.0,2026-08-29T21:58:18
e10b1a47-7fae-4748-b781-321e83c501cb,S017,SKU0110,4,11.16,0.0,2026-08-29T01:34:53
170d7507-05ee-41d4-bf53-a88e4efc8248,S012,SKU0151,2,18.86,1.89,2026-08-29T13:52:49
750d112e-8164-4eec-a4ab-851bf1fac6e7,S016,SKU0197,5,3.31,0.0,2026-08-29T09:16:00
95560a2d-3713-4466-bda0-6476f778c676,S020,SKU0140,2,18.34,0.0,2026-08-29T10:18:48
4806f804-0cf0-474c-8c74-dc0f5a575539,S019,SKU0134,4,6.27,0.0,2026-08-29T00:15:32
d7c4fe9c-e1e0-4ffc-98f6-fd7f7eb162f1,S007,SKU0177,1,11.12,1.11,2026-08-29T23:49:52
4926ce5f-7878-4140-ac2a-4f71a77d95f1,S014,SKU0167,3,9.06,0.0,2026-08-29T05:38:07
1b84edc3-d8e0-49de-8217-ea0e896490ab,S019,SKU0094,5,6.19,1.24,2026-08-29T15:25:17
43b47ee5-e1e8-4e7e-a249-8f666e51484d,S014,SKU0142,5,6.6,0.66,2026-08-29T07:24:58
673ba8bd-c38c-4dec-9da3-9a73ba3df7ff,S018,SKU0124,5,10.43,0.0,2026-08-29T20:21:21
0d18ab95-668c-4477-8b95-017c5dae1201,S013,SKU0189,3,19.79,3.96,2026-08-29T12:32:15
5cce5ba9-31d4-4e09-8fd3-3afc91fdfa4f,S015,SKU0180,2,17.32,0.0,2026-08-29T08:21:56
62e7c1a6-12d2-4a06-89e1-cd138da00495,S011,SKU0141,2,3.36,0.67,2026-08-29T14:35:02
8cc36f3b-c3af-4cfe-b34a-6ca38116e3fc,S013,SKU0163,5,14.4,0.0,2026-08-29T05:51:08
9f8cc29f-fd35-4c5f-9347-9a3b479bc637,S020,SKU0112,1,16.38,0.0,2026-08-29T17:10:22
20f0156a-1e6a-4628-9c6d-52d5ae2e9af9,S003,SKU0156,1,2.69,0.0,2026-08-29T13:30:06
5f89ed12-64d6-4fbf-98c0-1e2bf99f0704,S017,SKU0074,1,14.9,1.49,2026-08-29T22:21:13
8ece1128-56ce-4b42-bc9e-1dcbcb7e6268,S016,SKU0113,5,2.56,0.0,2026-08-29T23:18:44
24eeb4a6-c145-45c7-9d98-6115f05eeefe,S007,SKU0009,1,5.23,1.05,2026-08-29T10:24:47
66c14dca-8255-4a61-9a3b-031932f57510,S006,SKU0173,5,10.95,0.0,2026-08-29T22:23:54
09f64405-0b99-4034-8a4e-255280051b10,S003,SKU0071,1,8.16,0.0,2026-08-29T05:43:56
cdd0b4d4-5542-47de-b6ad-f48b2314d0c8,S019,SKU0052,4,8.03,0.8,2026-08-29T14:45:43
2620f9a9-74fd-43d1-84f2-fd0f79474bfa,S018,SKU0073,5,1.78,0.0,2026-08-29T03:16:58
23c8afdb-83f8-4f16-a4a4-474c9b33e3a4,S009,SKU0058,5,18.43,0.0,2026-08-29T12:39:04
518b2f21-9cf2-4859-ae6e-2e7253f591dc,S019,SKU0002,5,19.32,1.93,2026-08-29T14:42:27
9dd2f9de-fd98-4e33-a498-abe92999bbef,S018,SKU0019,3,4.74,0.95,2026-08-29T03:52:34
97fe56c5-4c9a-4f24-97b4-c294bd44089d,S009,SKU0138,5,6.94,0.0,2026-08-29T18:41:17
827c9f8c-d40a-45e9-81df-6517561c9210,S019,SKU0124,5,6.13,0.61,2026-08-29T13:43:44
901bcdef-b56f-48ce-bd66-971e88476c56,S019,SKU0008,2,15.51,1.55,2026-08-29T16:46:27
044251db-d0d4-4a67-b992-8faa4cbf131d,S008,SKU0174,4,3.65,0.0,2026-08-29T13:55:57
1c0f0bdc-ac7e-437c-94cc-1e2a5e4cb287,S017,SKU0138,2,16.3,1.63,2026-08-29T12:51:21
4ec3f970-956d-40e4-aaa2-6216fada98f5,S010,SKU0024,1,14.47,0.0,2026-08-29T09:02:19
df41e335-b9ae-48e4-a615-99c8cbf81f86,S018,SKU0046,4,13.96,0.0,2026-08-29T02:46:05
98cf1188-06d2-4913-a117-3719b023a0ea,S009,SKU0047,4,7.31,0.0,2026-08-29T20:53:17
a7d4cf50-f791-41e5-83f9-cd6b797ebe87,S008,SKU0068,2,10.73,0.0,2026-08-29T08:33:03
9416e4dc-c6b2-4def-b8d8-b7f1c86c6544,S012,SKU0040,2,5.74,0.0,2026-08-29T22:31:20
0d259caa-b8ad-4d87-ba40-45dd93dfd907,S020,SKU0002,1,3.72,0.0,2026-08-29T17:56:14
86341718-2ba6-4db3-bafe-b1149561c813,S020,SKU0081,5,19.22,1.92,2026-08-29T13:30:53
c64c9647-9ea7-417c-b89f-7039a107cc46,S016,SKU0047,4,18.12,3.62,2026-08-29T10:00:09
d25864f2-25d4-40fc-a154-2765d756ba9c,S005,SKU0014,5,6.68,0.0,2026-08-29T20:59:44
9293f705-0815-4147-be00-980eae441e21,S002,SKU0129,5,16.29,1.63,2026-08-29T19:41:19
30d73df7-1c22-4cea-b355-56a5f2bd92f2,S004,SKU0179,3,8.78,0.0,2026-08-29T16:38:45
6b352f85-504e-4687-b0e7-e75604d9145e,S007,SKU0098,5,10.01,0.0,2026-08-29T00:25:49
34323ec6-b0c4-401c-a9b7-c0fa26c432f6,S009,SKU0048,5,3.36,0.0,2026-08-29T22:18:38
9c89d374-c664-45a7-8077-3e33690e7e62,S020,SKU0088,5,6.36,0.0,2026-08-29T17:09:40
d92f3c1e-df70-4b2a-b8bb-22a5eba742d2,S014,SKU0180,3,4.9,0.49,2026-08-29T07:39:54
b4adaf89-0ff1-4a9f-ba37-0623bc5fd4dd,S015,SKU0047,3,8.25,0.83,2026-08-29T10:10:51
8f964685-3514-4890-84c8-6c4623595fa4,S004,SKU0185,5,3.93,0.79,2026-08-29T08:19:18
7a768555-a987-4218-bf84-faef5336723b,S013,SKU0051,3,16.38,3.28,2026-08-29T15:44:11
f4e95734-5052-4700-a077-96a38685abaa,S001,SKU0046,2,16.3,0.0,2026-08-29T17:13:15
887b03e5-e980-4808-b5ac-824c2c55aef7,S011,SKU0125,4,10.74,2.15,2026-08-29T19:26:30
ad05b912-5ab2-4d4a-8bd8-8fcd57a2be4e,S013,SKU0026,3,6.14,1.23,2026-08-29T01:44:13
ae455cc6-b88e-430f-9e1e-994ac5a11f5c,S004,SKU0116,2,2.61,0.0,2026-08-29T17:21:00
43ad3d62-b17c-4b21-8dbc-2c1ca4afe7bd,S018,SKU0066,3,6.31,0.0,2026-08-29T20:24:06
f5141058-3138-4975-bbf3-3a349c2dfa97,S020,SKU0051,3,1.87,0.0,2026-08-29T12:46:58
4c6a70f4-8ede-444d-876c-f68c3f1be0d0,S010,SKU0091,5,12.15,2.43,2026-08-29T06:21:17
fb756923-f910-4bb3-b105-32523990e2c9,S003,SKU0098,3,13.95,1.4,2026-08-29T16:16:20
b4746349-49fc-4cd8-856b-ad4c4c3077c4,S011,SKU0108,5,6.8,0.0,2026-08-29T06:06:04
7d2f4e58-b47a-4c5b-b0b3-901535102852,S006,SKU0088,5,12.08,0.0,2026-08-29T02:52:49
8f7c1d59-594b-4a3a-bad4-65a15129950d,S020,SKU0166,2,7.3,0.0,2026-08-29T09:44:18
b8beff3d-cb9f-4f6d-af3a-6f27ef06fccb,S019,SKU0134,4,6.52,0.65,2026-08-29T13:13:20
92cf6021-1f33-442d-89ac-908746015028,S005,SKU0187,4,9.16,0.0,2026-08-29T00:50:27
e5508ea2-6133-434d-8b0e-8eb1ad371d9e,S006,SKU0102,2,13.75,0.0,2026-08-29T07:40:00
585abefb-d181-4f77-a500-1423faebcd19,S002,SKU0007,1,3.27,0.33,2026-08-29T19:58:04
257f7595-cdfb-4db9-85e7-8b23f4613f09,S009,SKU0159,4,11.19,0.0,2026-08-29T03:47:02
f48f709c-49a2-4441-8ac4-de854a5b1aff,S008,SKU0064,2,3.06,0.31,2026-08-29T11:15:49
ec8be537-58ab-4778-943b-45e3b6d1f6bb,S017,SKU0044,3,9.7,0.0,2026-08-29T04:46:46
bf519362-41a6-4fed-a7ed-c8d8713f8f8c,S016,SKU0120,1,2.15,0.0,2026-08-29T11:50:24
d3f4a49b-33ba-4a88-b6c7-d6fa7aa4f052,S005,SKU0179,5,18.79,3.76,2026-08-29T16:11:46
8fe069b6-eeda-4802-8568-f42689e03e22,S019,SKU0112,5,4.78,0.96,2026-08-29T16:37:20
1bf645f6-2324-4211-8588-fc1bb2384849,S012,SKU0124,5,13.34,2.67,2026-08-29T11:16:27
3d4196fe-963a-4617-bdab-07e79d9d028e,S010,SKU0094,5,5.7,0.0,2026-08-29T16:05:15
e7ba26ac-ab7a-4d1c-8cfe-f6833e11bafe,S001,SKU0134,4,6.31,0.0,2026-08-29T00:23:03
3b9b2d45-a350-45e4-b9c5-9df987f255d6,S001,SKU0177,2,7.86,0.79,2026-08-29T19:28:56
548e1f6b-69ce-4e4e-99a6-92c90d700ea4,S001,SKU0197,4,19.02,1.9,2026-08-29T10:54:30
ae62990c-19bd-4f93-b8ef-7666b7a4c719,S001,SKU0141,4,16.26,3.25,2026-08-29T08:25:05
f6eab3a0-0153-4221-a331-0a28c550eca8,S013,SKU0064,3,4.99,1.0,2026-08-29T15:54:52
286ed390-edd9-4a1a-ba58-5b278ce3e7c3,S008,SKU0068,2,14.73,1.47,2026-08-29T13:46:32
e1721c83-ef5e-4376-a723-fb72682b163a,S020,SKU0178,1,9.31,0.0,2026-08-29T18:48:33
a689b424-7a3a-40e1-b9c7-73a0e0decc3d,S014,SKU0049,3,6.77,1.35,2026-08-29T09:47:15
4988e418-f6c3-4218-8183-6315330f8be1,S015,SKU0159,1,4.87,0.0,2026-08-29T04:01:04
0f25477d-a559-40e7-8910-fade52380bf2,S007,SKU0083,4,6.53,1.31,2026-08-29T17:54:46
a6fd0cb1-16e6-45c0-84cb-294fe86e8e63,S006,SKU0027,1,4.31,0.86,2026-08-29T00:48:20
bd1a8f4b-88ff-4d40-bb72-c86d92fa675f,S008,SKU0024,3,6.48,0.65,2026-08-29T00:17:55
098c60b3-efc9-409e-99af-6e09b91e3d6e,S014,SKU0080,2,1.77,0.0,2026-08-29T12:26:55
6afa828c-2cd1-4b9f-abe5-841fe9c96c52,S011,SKU0021,4,19.96,2.0,2026-08-29T01:09:19
ef158d5b-2d00-4d05-966d-4627e1dace6a,S018,SKU0121,2,2.54,0.25,2026-08-29T02:35:56
d61169a1-ff46-46bf-894d-916deb6d2fed,S001,SKU0032,2,5.06,0.0,2026-08-29T13:53:34
2fb21e66-7ed1-4aab-89b7-c9bc65a16fa9,S002,SKU0051,2,8.62,0.86,2026-08-29T08:59:56
df4e713e-f64e-4dfc-bfbe-ac7aefc59738,S007,SKU0122,4,15.1,0.0,2026-08-29T18:58:26
0997623a-e072-4d96-8a1a-81f5ed10f004,S006,SKU0162,4,14.11,0.0,2026-08-29T11:45:44
9a4ffc0c-9165-42ed-8c63-6e95025f5543,S004,SKU0065,1,15.28,3.06,2026-08-29T18:57:58
55c551fc-fba5-4cc8-adaf-37661b780ede,S002,SKU0171,4,13.31,0.0,2026-08-29T13:07:21
a42d0cd7-fd35-4f6a-b450-388748d90846,S014,SKU0084,2,19.51,0.0,2026-08-29T23:02:36
e3a68a70-7e71-4b55-8639-bd418b15bd94,S004,SKU0102,1,4.6,0.0,2026-08-29T21:17:17
811414f8-d9df-4d0e-a25a-ed6cf0458043,S016,SKU0177,2,1.67,0.0,2026-08-29T21:09:22
cf0e6d2b-315c-467a-85d8-a6ad77d0359e,S006,SKU0128,5,4.37,0.0,2026-08-29T09:03:20
bb2aa146-2999-494c-94a7-b69b1cd66b09,S002,SKU0016,1,14.19,0.0,2026-08-29T22:45:37
b7f60cdf-41dc-4c60-a5f6-0735757b6b29,S005,SKU0125,3,13.42,2.68,2026-08-29T03:54:36
564cfbd2-bc92-4d81-839b-058c2faabe0b,S012,SKU0113,2,7.36,1.47,2026-08-29T23:28:15
aca58d95-915a-4c30-8b86-b5a1ca6fbff8,S005,SKU0065,2,1.9,0.19,2026-08-29T13:02:25
9c678393-2ced-4c0d-b173-04b5c1dd484a,S010,SKU0139,1,10.48,1.05,2026-08-29T20:21:12
67ce378f-e5a4-483b-a383-889adb2c6ac8,S012,SKU0083,4,5.01,0.0,2026-08-29T19:47:33
53f30073-83e9-4ef4-ad7d-f5d0d3b59af7,S006,SKU0018,4,6.59,1.32,2026-08-29T20:11:22
186b2880-ab54-4a15-a69d-01ff1634725b,S018,SKU0094,5,4.37,0.0,2026-08-29T09:35:17
7a3a6e96-23ff-43d3-bb4f-b88a2f4dd219,S006,SKU0005,4,1.51,0.3,2026-08-29T13:48:01
01bf9e73-3f80-4385-af92-40b652d78f10,S011,SKU0185,5,17.35,3.47,2026-08-29T08:41:38
725d4259-3c4b-4eec-a231-ee7342c2d2eb,S007,SKU0135,1,13.68,2.74,2026-08-29T14:06:29
546252e7-f43b-4052-8459-bd6ec0f63229,S010,SKU0083,4,15.67,0.0,2026-08-29T22:19:12
92a81713-b90e-444b-951c-25d54d4c5280,S017,SKU0169,4,13.36,0.0,2026-08-29T03:30:16
5c0b9b10-a757-4b10-82f5-25b902ed73ce,S002,SKU0052,1,2.31,0.0,2026-08-29T06:30:14
aaf407f7-0fe7-4149-bc7e-5368b1594847,S019,SKU0165,1,10.48,0.0,2026-08-29T01:09:30
28e333b6-4e8a-4c4b-b724-20411e43fbd2,S019,SKU0066,4,13.67,2.73,2026-08-29T22:43:05
ec50ace4-80a5-4e65-afa2-855967c96204,S001,SKU0054,1,8.28,1.66,2026-08-29T02:34:49
c5144d98-b41c-404f-a346-f415e5267a2b,S002,SKU0093,4,18.68,0.0,2026-08-29T17:02:29
a38295d3-1e0e-4546-b0b6-dedf4f9c4027,S002,SKU0158,5,15.25,1.53,2026-08-29T13:26:14
5e175b66-4b87-459f-b0cd-7f05ea87855e,S003,SKU0056,3,11.29,0.0,2026-08-29T11:03:53
f5159494-3818-4fd3-b889-936a9d5817e8,S013,SKU0049,5,3.3,0.0,2026-08-29T19:21:25
74797b61-2737-4b52-ba6a-210722319050,S006,SKU0143,2,11.23,0.0,2026-08-29T20:45:14
5fa5e0aa-9b11-4530-bd24-7c11bf6b8cdf,S019,SKU0092,5,9.18,0.0,2026-08-29T23:15:05
e9ad0e9b-8c9a-41e9-b3b2-63376a74dbb7,S006,SKU0047,4,14.5,1.45,2026-08-29T03:47:24
cd4f8b2b-899a-4252-81e1-b94a78883058,S006,SKU0137,5,8.93,0.0,2026-08-29T23:56:24
c3093b6e-37e9-42e2-935a-c07aaa0217d0,S018,SKU0084,5,9.7,0.0,2026-08-29T11:28:27
98874bfe-c136-4c65-ae2a-e3413f59e4f2,S020,SKU0062,3,9.13,0.91,2026-08-29T11:46:35
86879aa9-14f5-43d0-8991-2032df85c777,S009,SKU0093,5,11.59,1.16,2026-08-29T20:02:00
5c9deee0-b42a-4456-8736-5a84725e134d,S002,SKU0073,4,9.78,0.98,2026-08-29T00:00:25
1cb9b73a-906d-4c8c-aad0-8c8913fe8a29,S001,SKU0077,5,1.8,0.0,2026-08-29T10:59:22
e723ada3-8c32-4db2-942a-895e0fcf601f,S009,SKU0142,2,5.47,0.0,2026-08-29T00:47:24
89628f6e-929c-43b3-b3c0-8bf18167999f,S004,SKU0010,5,11.79,2.36,2026-08-29T05:37:58
dabf984e-53ff-4461-aa1f-1b61265cb9d9,S012,SKU0150,4,8.08,0.0,2026-08-29T09:38:52
ae27d432-1dc1-47eb-b11c-767385351a69,S019,SKU0103,2,5.81,0.0,2026-08-29T03:20:46
7d23d479-9549-4a82-b787-ef8d3495311e,S016,SKU0045,5,18.48,0.0,2026-08-29T11:49:18
720b274b-82a7-4586-a61d-9cde1747f387,S020,SKU0165,4,16.78,3.36,2026-08-29T03:28:19
21c71aa3-7414-43b5-8e3e-25f2cf0671c7,S003,SKU0200,3,2.19,0.44,2026-08-29T13:53:30
905c7bdd-74f0-4eae-aa59-43ce836435e3,S014,SKU0107,1,18.55,0.0,2026-08-29T12:40:03
ac3a812f-765e-4cb5-8f0d-55400ec7d662,S020,SKU0003,1,17.59,0.0,2026-08-29T23:46:01
0592bfa5-b928-423f-8ee4-334ece920136,S011,SKU0139,4,2.5,0.5,2026-08-29T01:29:57
00c59f30-d103-4424-8124-1bb4655ce508,S005,SKU0013,5,4.27,0.85,2026-08-29T08:02:20
12b2102d-940c-4503-b7c8-6152beed0af9,S017,SKU0024,4,19.46,3.89,2026-08-29T20:56:39
b34c6c73-5833-4b30-ac77-6e950b981ccd,S005,SKU0087,2,9.49,0.95,2026-08-29T05:23:20
0f6ce9bf-fe7e-4362-8a89-b0f0105291d3,S013,SKU0068,1,10.3,0.0,2026-08-29T19:57:27
fc737d92-11ab-4d11-a4eb-8000ef40d162,S005,SKU0124,1,8.87,0.89,2026-08-29T04:44:48
497ec6d1-081f-46dc-b8d9-a88aef0bea4f,S019,SKU0051,5,5.17,0.52,2026-08-29T23:44:51
22ab7752-c4db-4a62-ae13-418d68ab80ea,S008,SKU0019,5,12.9,2.58,2026-08-29T08:57:55
bab2b77d-fa74-4cc8-a43a-fb7ac40d4874,S003,SKU0029,3,15.87,0.0,2026-08-29T20:58:19
5fdcabbf-6b9c-471c-b6ba-745ba55871e3,S011,SKU0089,4,9.34,0.0,2026-08-29T06:56:07
72d35458-61ea-4f30-a42e-707afe2bd987,S012,SKU0158,5,13.63,0.0,2026-08-29T06:09:44
60a399d4-e821-4716-aac8-0da1de9f6f5b,S008,SKU0052,4,13.03,1.3,2026-08-29T01:38:02
f6d22a7b-aec7-4a82-948b-4376602a4e57,S002,SKU0063,3,4.39,0.0,2026-08-29T04:05:28
220b9ea9-8a0f-4508-9fe2-c0a0a96b3c42,S011,SKU0178,5,18.64,0.0,2026-08-29T00:30:00
1e5ebe54-5907-4299-9c3b-bdd8a74e02a9,S011,SKU0054,1,7.14,0.71,2026-08-29T00:49:41
649f7d88-8989-45ab-be2b-34d82db0728d,S009,SKU0141,5,5.42,1.08,2026-08-29T19:03:05
fa8dae42-ba54-4920-a099-d18087623997,S013,SKU0150,4,13.03,0.0,2026-08-29T00:40:10
c194f97f-00e3-4026-95b6-de85390239d9,S010,SKU0052,5,2.3,0.0,2026-08-29T02:11:18
76876c62-4c61-445e-ba7e-5d9405d1fb63,S001,SKU0018,5,6.52,0.65,2026-08-29T23:50:20
6c93a791-8b60-4511-b816-8aebac6a7c85,S001,SKU0075,4,13.72,0.0,2026-08-29T03:55:41
3acb43a3-d2c7-4ffb-a118-433b882ccd1e,S004,SKU0081,4,5.78,0.58,2026-08-29T18:30:55
